activity_id,ActivityLocation,StartTime,EndTime,ActivityDuration(hr),Labelled_SAs,Labelled_Acts,Arts & Entertainment,Colleges & Universities,Eating,Nightlife Spots,Outdoors & Recreation,Professional & Other Places,Residences,Shopping,Travel & Transport
4122,Barkingside,17,7,14,H,0,1,0,2,0,3,2,0,11,4
4123,Barkingside,19,7,12,H,0,1,0,2,0,3,2,0,11,4
4124,Barkingside,17,7,14,H,0,1,0,2,0,3,2,0,11,4
4125,Barkingside,20,7,11,H,0,1,0,2,0,3,2,0,11,4
4126,Barkingside,17,7,14,H,0,1,0,2,0,3,2,0,11,4
4127,Barkingside,19,7,12,H,0,1,0,2,0,3,2,0,11,4
4128,Barkingside,17,7,14,H,0,1,0,2,0,3,2,0,11,4
4129,Barkingside,17,7,14,H,0,1,0,2,0,3,2,0,11,4
4130,Barkingside,17,7,14,H,0,1,0,2,0,3,2,0,11,4
4131,Barkingside,19,7,12,H,0,1,0,2,0,3,2,0,11,4
4132,Barkingside,19,7,12,H,0,1,0,2,0,3,2,0,11,4
4133,Barkingside,17,7,14,H,0,1,0,2,0,3,2,0,11,4
4134,Barkingside,19,7,12,H,0,1,0,2,0,3,2,0,11,4
4135,Barkingside,18,8,14,H,0,1,0,2,0,3,2,0,11,4
4136,Barkingside,18,7,13,H,0,1,0,2,0,3,2,0,11,4
4137,Barkingside,19,7,12,H,0,1,0,2,0,3,2,0,11,4
4138,Barkingside,17,7,14,H,0,1,0,2,0,3,2,0,11,4
4139,Barkingside,20,7,11,H,0,1,0,2,0,3,2,0,11,4
4146,Clapham Junction,21,5,8,H,0,5,2,125,32,7,34,7,160,59
4147,Clapham Junction,22,5,7,H,0,5,2,125,32,7,34,7,160,59
4148,Clapham Junction,23,5,6,H,0,5,2,125,33,7,34,7,160,59
4149,Clapham Junction,16,5,13,H,0,4,2,120,24,7,34,7,160,59
4150,Clapham Junction,23,10,11,H,0,5,2,125,33,7,34,7,160,59
4151,Clapham Junction,23,13,14,H,0,5,2,125,33,7,33,7,160,59
4152,Clapham Junction,23,13,14,H,0,5,2,125,33,7,33,7,160,59
4153,Clapham Junction,23,13,14,H,0,5,2,125,33,7,33,7,160,59
4154,Clapham Junction,23,13,14,H,0,5,2,125,33,7,33,7,160,59
4155,Clapham Junction,23,9,10,H,0,5,2,125,33,7,34,7,160,59
4156,Clapham Junction,17,5,12,H,0,4,2,121,25,7,34,7,160,59
4157,Clapham Junction,16,5,13,H,0,4,2,120,24,7,34,7,160,59
4158,Clapham Junction,23,14,15,H,0,5,2,124,33,7,33,7,160,59
4159,Clapham Junction,23,13,14,H,0,5,2,125,33,7,33,7,160,59
4160,Clapham Junction,23,13,14,H,0,5,2,125,33,7,33,7,160,59
4161,Clapham Junction,23,13,14,H,0,5,2,125,33,7,33,7,160,59
4162,Clapham Junction,23,13,14,H,0,5,2,125,33,7,33,7,160,59
4163,Clapham Junction,23,13,14,H,0,5,2,125,33,7,33,7,160,59
4164,Clapham Junction,23,13,14,H,0,5,2,125,33,7,33,7,160,59
4165,Clapham Junction,23,13,14,H,0,5,2,125,33,7,33,7,160,59
4166,Clapham Junction,23,13,14,H,0,5,2,125,33,7,33,7,160,59
4167,Clapham Junction,23,13,14,H,0,5,2,125,33,7,33,7,160,59
4168,Clapham Junction,23,13,14,H,0,5,2,125,33,7,33,7,160,59
4169,Clapham Junction,23,13,14,H,0,5,2,125,33,7,33,7,160,59
4170,Clapham Junction,17,5,12,H,0,4,2,121,25,7,34,7,160,59
4171,Clapham Junction,19,5,10,H,0,5,2,125,32,7,34,7,160,59
4172,Tooting Broadway,17,8,15,H,0,7,6,111,21,7,39,2,106,23
4173,Tooting Broadway,17,8,15,H,0,7,6,111,21,7,39,2,106,23
4174,Tooting Broadway,17,8,15,H,0,7,6,111,21,7,39,2,106,23
4175,Tooting Broadway,17,8,15,H,0,7,6,111,21,7,39,2,106,23
4176,Tooting Broadway,20,8,12,H,0,7,6,113,29,7,39,2,106,23
4177,Tooting Broadway,17,8,15,H,0,7,6,111,21,7,39,2,106,23
4178,Gipsy Hill,21,7,10,H,0,4,0,70,15,5,8,3,41,8
4179,Gipsy Hill,19,7,12,H,0,4,0,70,15,5,8,3,41,8
4180,Gipsy Hill,20,8,12,H,0,4,0,70,15,5,8,3,41,8
4181,Gipsy Hill,19,8,13,H,0,4,0,70,15,5,8,3,41,8
4182,Gipsy Hill,18,8,14,H,0,4,0,69,15,5,8,3,41,8
4183,Gipsy Hill,21,8,11,H,0,4,0,70,15,5,8,3,41,8
4184,Gipsy Hill,20,8,12,H,0,4,0,70,15,5,8,3,41,8
4185,Gipsy Hill,19,8,13,H,0,4,0,70,15,5,8,3,41,8
4186,Gipsy Hill,19,7,12,H,0,4,0,70,15,5,8,3,41,8
4187,Gipsy Hill,21,7,10,H,0,4,0,70,15,5,8,3,41,8
4188,Gipsy Hill,20,7,11,H,0,4,0,70,15,5,8,3,41,8
4189,Gipsy Hill,21,7,10,H,0,4,0,70,15,5,8,3,41,8
4190,Gipsy Hill,19,7,12,H,0,4,0,70,15,5,8,3,41,8
4191,Gipsy Hill,20,11,15,H,0,4,0,70,15,5,8,3,41,8
4192,Gipsy Hill,19,7,12,H,0,4,0,70,15,5,8,3,41,8
4193,Gipsy Hill,21,7,10,H,0,4,0,70,15,5,8,3,41,8
4194,Gipsy Hill,19,7,12,H,0,4,0,70,15,5,8,3,41,8
4195,Gipsy Hill,19,7,12,H,0,4,0,70,15,5,8,3,41,8
4196,Gipsy Hill,20,7,11,H,0,4,0,70,15,5,8,3,41,8
4197,Gipsy Hill,19,7,12,H,0,4,0,70,15,5,8,3,41,8
4198,Gipsy Hill,20,7,11,H,0,4,0,70,15,5,8,3,41,8
4199,Gipsy Hill,21,7,10,H,0,4,0,70,15,5,8,3,41,8
4200,Gipsy Hill,21,8,11,H,0,4,0,70,15,5,8,3,41,8
4201,Gipsy Hill,21,8,11,H,0,4,0,70,15,5,8,3,41,8
4207,Swiss Cottage,20,8,12,H,0,5,5,81,15,8,42,20,81,41
4208,Swiss Cottage,18,9,15,H,0,5,5,80,15,8,42,20,81,41
4209,Swiss Cottage,20,7,11,H,0,5,5,81,15,8,42,20,81,41
4210,Swiss Cottage,23,8,9,H,0,5,5,81,15,8,42,20,81,41
4211,Swiss Cottage,19,8,13,H,0,5,5,80,15,8,42,20,81,41
4212,Swiss Cottage,17,8,15,H,0,5,5,80,11,8,42,20,81,41
4213,Swiss Cottage,19,8,13,H,0,5,5,80,15,8,42,20,81,41
4214,Swiss Cottage,18,8,14,H,0,5,5,80,15,8,42,20,81,41
4215,Swiss Cottage,18,8,14,H,0,5,5,80,15,8,42,20,81,41
4216,Swiss Cottage,18,9,15,H,0,5,5,80,15,8,42,20,81,41
4217,Swiss Cottage,21,7,10,H,0,5,5,81,15,8,42,20,81,41
4218,Swiss Cottage,20,9,13,H,0,5,5,81,15,8,42,20,81,41
4219,Swiss Cottage,23,12,13,H,0,5,5,81,15,8,42,20,81,41
4220,Swiss Cottage,18,8,14,H,0,5,5,80,15,8,42,20,81,41
4221,Swiss Cottage,19,8,13,H,0,5,5,80,15,8,42,20,81,41
4222,Swiss Cottage,20,9,13,H,0,5,5,81,15,8,42,20,81,41
4223,Swiss Cottage,20,8,12,H,0,5,5,81,15,8,42,20,81,41
4224,Swiss Cottage,19,8,13,H,0,5,5,80,15,8,42,20,81,41
4225,Swiss Cottage,19,7,12,H,0,5,5,80,15,8,42,20,81,41
4226,Swiss Cottage,21,9,12,H,0,5,5,81,15,8,42,20,81,41
4227,Swiss Cottage,21,9,12,H,0,5,5,81,15,8,42,20,81,41
4228,Swiss Cottage,23,8,9,H,0,5,5,81,15,8,42,20,81,41
4229,Swiss Cottage,18,9,15,H,0,5,5,80,15,8,42,20,81,41
4230,Swiss Cottage,19,8,13,H,0,5,5,80,15,8,42,20,81,41
4231,Swiss Cottage,19,8,13,H,0,5,5,80,15,8,42,20,81,41
4232,Island Gardens,20,8,12,H,0,13,10,74,24,19,19,16,52,41
4233,Island Gardens,17,8,15,H,0,11,10,74,23,19,19,16,51,41
4234,Island Gardens,20,7,11,H,0,13,10,74,24,19,19,16,52,41
4235,Island Gardens,18,8,14,H,0,12,10,74,24,19,19,16,52,41
4236,Island Gardens,18,8,14,H,0,12,10,74,24,19,19,16,52,41
4237,Island Gardens,19,7,12,H,0,12,10,74,24,19,19,16,52,41
4238,Island Gardens,20,8,12,H,0,13,10,74,24,19,19,16,52,41
4239,Island Gardens,22,8,10,H,0,13,10,74,24,19,19,16,52,41
4240,Tottenham Hale,23,12,13,H,0,7,9,14,9,9,14,10,33,14
4241,Tottenham Hale,22,12,14,H,0,7,9,14,9,9,14,10,33,14
4242,Tottenham Hale,21,12,15,H,0,7,9,14,9,9,14,10,33,14
4243,Tottenham Hale,22,12,14,H,0,7,9,14,9,9,14,10,33,14
4244,Tottenham Hale,21,12,15,H,0,7,9,14,9,9,14,10,33,14
4246,Tottenham Hale,21,12,15,H,0,7,9,14,9,9,14,10,33,14
4247,Tottenham Hale,21,12,15,H,0,7,9,14,9,9,14,10,33,14
4249,Tottenham Hale,21,12,15,H,0,7,9,14,9,9,14,10,33,14
4250,Tottenham Hale,21,12,15,H,0,7,9,14,9,9,14,10,33,14
4251,Tottenham Hale,21,12,15,H,0,7,9,14,9,9,14,10,33,14
4253,Tottenham Hale,21,12,15,H,0,7,9,14,9,9,14,10,33,14
4254,Tottenham Hale,21,12,15,H,0,7,9,14,9,9,14,10,33,14
4257,Tottenham Hale,21,12,15,H,0,7,9,14,9,9,14,10,33,14
4258,Chiswick Park,23,14,15,H,0,4,1,21,5,9,34,10,53,40
4259,Chiswick Park,23,13,14,H,0,4,1,21,5,9,34,10,53,40
4264,Chiswick Park,23,10,11,H,0,4,1,21,5,9,34,10,53,40
4265,Chiswick Park,23,10,11,H,0,4,1,21,5,9,34,10,53,40
4266,Chiswick Park,23,10,11,H,0,4,1,21,5,9,34,10,53,40
4267,Chiswick Park,23,14,15,H,0,4,1,21,5,9,34,10,53,40
4268,Chiswick Park,23,10,11,H,0,4,1,21,5,9,34,10,53,40
4269,Chiswick Park,23,10,11,H,0,4,1,21,5,9,34,10,53,40
4270,Chiswick Park,23,10,11,H,0,4,1,21,5,9,34,10,53,40
4291,Manor Park,17,8,15,H,0,2,1,20,2,2,19,2,10,8
4292,Manor Park,20,8,12,H,0,2,1,20,2,2,19,2,10,8
4293,Manor Park,19,9,14,H,0,2,1,20,2,2,19,2,10,8
4294,Manor Park,19,8,13,H,0,2,1,20,2,2,19,2,10,8
4295,Manor Park,22,8,10,H,0,2,1,20,2,2,19,2,10,8
4296,Manor Park,22,8,10,H,0,2,1,20,2,2,19,2,10,8
4297,Manor Park,19,9,14,H,0,2,1,20,2,2,19,2,10,8
4298,Manor Park,20,8,12,H,0,2,1,20,2,2,19,2,10,8
4299,Manor Park,20,8,12,H,0,2,1,20,2,2,19,2,10,8
4300,South Woodford,19,7,12,H,0,1,0,37,4,6,24,5,42,7
4301,South Woodford,18,8,14,H,0,1,0,37,4,6,24,5,42,7
4302,South Woodford,19,8,13,H,0,1,0,37,4,6,24,5,42,7
4303,South Woodford,19,9,14,H,0,1,0,37,4,6,24,5,42,7
4304,South Woodford,22,8,10,H,0,1,0,37,4,6,24,5,42,7
4305,South Woodford,19,8,13,H,0,1,0,37,4,6,24,5,42,7
4306,South Woodford,20,8,12,H,0,1,0,37,4,6,24,5,42,7
4307,South Woodford,20,8,12,H,0,1,0,37,4,6,24,5,42,7
4308,Preston Road,17,7,14,H,0,1,0,11,4,3,6,1,15,4
4309,Preston Road,18,7,13,H,0,1,0,11,4,3,6,1,15,4
4310,Preston Road,16,7,15,H,0,1,0,11,4,3,6,1,15,4
4311,Preston Road,17,7,14,H,0,1,0,11,4,3,6,1,15,4
4312,Ladbroke Grove,20,7,11,H,0,27,9,153,27,22,54,16,158,29
4313,Ladbroke Grove,18,7,13,H,0,27,9,152,27,22,54,16,158,29
4314,Ladbroke Grove,18,7,13,H,0,27,9,152,27,22,54,16,158,29
4315,Ladbroke Grove,19,7,12,H,0,27,9,153,27,22,54,16,158,29
4316,Ladbroke Grove,18,7,13,H,0,27,9,152,27,22,54,16,158,29
4317,Ladbroke Grove,18,7,13,H,0,27,9,152,27,22,54,16,158,29
4318,Ladbroke Grove,19,7,12,H,0,27,9,153,27,22,54,16,158,29
4319,Ladbroke Grove,19,7,12,H,0,27,9,153,27,22,54,16,158,29
4320,Ladbroke Grove,18,7,13,H,0,27,9,152,27,22,54,16,158,29
4321,Ladbroke Grove,22,9,11,H,0,27,9,153,27,22,54,16,158,29
4322,Ladbroke Grove,22,8,10,H,0,27,9,153,27,22,54,16,158,29
4323,Ladbroke Grove,18,7,13,H,0,27,9,152,27,22,54,16,158,29
4324,Ladbroke Grove,18,7,13,H,0,27,9,152,27,22,54,16,158,29
4325,Ladbroke Grove,22,7,9,H,0,27,9,153,27,22,54,16,158,29
4326,Ladbroke Grove,18,7,13,H,0,27,9,152,27,22,54,16,158,29
4327,Ladbroke Grove,18,7,13,H,0,27,9,152,27,22,54,16,158,29
4328,Ladbroke Grove,19,7,12,H,0,27,9,153,27,22,54,16,158,29
4329,Ladbroke Grove,19,7,12,H,0,27,9,153,27,22,54,16,158,29
4330,Ladbroke Grove,20,7,11,H,0,27,9,153,27,22,54,16,158,29
4331,Ladbroke Grove,16,7,15,H,0,27,9,150,21,22,54,16,158,29
4332,Ladbroke Grove,20,7,11,H,0,27,9,153,27,22,54,16,158,29
4333,Ladbroke Grove,19,7,12,H,0,27,9,153,27,22,54,16,158,29
4334,Ladbroke Grove,20,7,11,H,0,27,9,153,27,22,54,16,158,29
4335,Ladbroke Grove,23,7,8,H,0,27,9,153,27,22,54,16,158,29
4336,Ladbroke Grove,20,7,11,H,0,27,9,153,27,22,54,16,158,29
4337,Ladbroke Grove,18,7,13,H,0,27,9,152,27,22,54,16,158,29
4338,Ladbroke Grove,18,7,13,H,0,27,9,152,27,22,54,16,158,29
4340,Ladbroke Grove,18,7,13,H,0,27,9,152,27,22,54,16,158,29
4341,Ladbroke Grove,20,7,11,H,0,27,9,153,27,22,54,16,158,29
4342,Ladbroke Grove,18,8,14,H,0,27,9,152,27,22,54,16,158,29
4343,Ladbroke Grove,20,7,11,H,0,27,9,153,27,22,54,16,158,29
4344,Ladbroke Grove,22,7,9,H,0,27,9,153,27,22,54,16,158,29
4345,Ladbroke Grove,21,7,10,H,0,27,9,153,27,22,54,16,158,29
4346,Ladbroke Grove,22,12,14,H,0,27,9,153,27,22,54,16,158,29
4347,Ladbroke Grove,17,7,14,H,0,27,9,150,22,22,54,16,158,29
4348,Ladbroke Grove,18,7,13,H,0,27,9,152,27,22,54,16,158,29
4349,Ladbroke Grove,18,7,13,H,0,27,9,152,27,22,54,16,158,29
4350,Ladbroke Grove,20,7,11,H,0,27,9,153,27,22,54,16,158,29
4352,Walthamstow Central,18,8,14,H,0,10,3,100,12,10,42,0,119,33
4353,Walthamstow Central,19,8,13,H,0,10,3,102,12,10,42,0,119,33
4354,Walthamstow Central,23,8,9,H,0,10,3,102,12,10,46,0,119,33
4355,Walthamstow Central,21,8,11,H,0,10,3,102,12,10,46,0,119,33
4357,Walthamstow Central,20,8,12,H,0,10,3,102,12,10,46,0,119,33
4358,Walthamstow Central,19,9,14,H,0,10,3,102,12,10,42,0,119,33
4359,Walthamstow Central,18,8,14,H,0,10,3,100,12,10,42,0,119,33
4360,Walthamstow Central,18,8,14,H,0,10,3,100,12,10,42,0,119,33
4361,Walthamstow Central,19,8,13,H,0,10,3,102,12,10,42,0,119,33
4362,Walthamstow Central,20,9,13,H,0,10,3,102,12,10,46,0,119,33
4364,Walthamstow Central,19,8,13,H,0,10,3,102,12,10,42,0,119,33
4365,Walthamstow Central,21,8,11,H,0,10,3,102,12,10,46,0,119,33
4366,Walthamstow Central,20,8,12,H,0,10,3,102,12,10,46,0,119,33
4367,Walthamstow Central,19,8,13,H,0,10,3,102,12,10,42,0,119,33
4368,Walthamstow Central,19,8,13,H,0,10,3,102,12,10,42,0,119,33
4369,Walthamstow Central,18,8,14,H,0,10,3,100,12,10,42,0,119,33
4370,Walthamstow Central,19,8,13,H,0,10,3,102,12,10,42,0,119,33
4371,Walthamstow Central,22,9,11,H,0,10,3,102,12,10,46,0,119,33
4372,Walthamstow Central,20,8,12,H,0,10,3,102,12,10,46,0,119,33
4373,Walthamstow Central,19,8,13,H,0,10,3,102,12,10,42,0,119,33
4374,Walthamstow Central,20,8,12,H,0,10,3,102,12,10,46,0,119,33
4375,Walthamstow Central,18,8,14,H,0,10,3,100,12,10,42,0,119,33
4376,Walthamstow Central,20,8,12,H,0,10,3,102,12,10,46,0,119,33
4377,Walthamstow Central,19,8,13,H,0,10,3,102,12,10,42,0,119,33
4398,Morden,17,5,12,H,0,1,1,44,6,6,24,1,32,19
4399,Morden,21,5,8,H,0,1,1,44,6,6,24,1,32,19
4400,Morden,14,5,15,H,0,1,1,44,6,6,24,1,32,19
4401,Morden,15,5,14,H,0,1,1,44,6,6,24,1,32,19
4402,Morden,20,5,9,H,0,1,1,44,6,6,24,1,32,19
4403,Morden,15,5,14,H,0,1,1,44,6,6,24,1,32,19
4404,Morden,14,5,15,H,0,1,1,44,6,6,24,1,32,19
4405,Morden,14,5,15,H,0,1,1,44,6,6,24,1,32,19
4406,Morden,14,5,15,H,0,1,1,44,6,6,24,1,32,19
4407,Morden,21,5,8,H,0,1,1,44,6,6,24,1,32,19
4408,Morden,21,5,8,H,0,1,1,44,6,6,24,1,32,19
4409,Morden,21,5,8,H,0,1,1,44,6,6,24,1,32,19
4410,Morden,21,5,8,H,0,1,1,44,6,6,24,1,32,19
4411,Morden,20,5,9,H,0,1,1,44,6,6,24,1,32,19
4412,Morden,20,5,9,H,0,1,1,44,6,6,24,1,32,19
4413,Morden,14,5,15,H,0,1,1,44,6,6,24,1,32,19
4414,Morden,20,5,9,H,0,1,1,44,6,6,24,1,32,19
4432,Finchley Central,18,8,14,H,0,1,5,80,7,10,52,9,72,14
4433,Finchley Central,18,8,14,H,0,1,5,80,7,10,52,9,72,14
4434,Finchley Central,21,8,11,H,0,1,5,80,7,10,52,9,72,14
4435,Finchley Central,18,8,14,H,0,1,5,80,7,10,52,9,72,14
4437,Walthamstow Queens Road,19,9,14,H,0,6,2,93,9,9,32,2,99,29
4438,Walthamstow Queens Road,20,9,13,H,0,6,2,93,9,9,34,2,99,29
4439,Walthamstow Queens Road,21,9,12,H,0,6,2,93,9,9,34,2,99,29
4440,Walthamstow Queens Road,20,9,13,H,0,6,2,93,9,9,34,2,99,29
4441,Walthamstow Queens Road,18,9,15,H,0,6,2,92,9,9,32,2,99,29
4442,Walthamstow Queens Road,19,9,14,H,0,6,2,93,9,9,32,2,99,29
4443,Walthamstow Queens Road,19,9,14,H,0,6,2,93,9,9,32,2,99,29
4444,Walthamstow Queens Road,18,9,15,H,0,6,2,92,9,9,32,2,99,29
4445,Walthamstow Central,23,14,15,H,0,10,3,102,12,10,44,0,119,33
4446,Walthamstow Central,21,9,12,H,0,10,3,102,12,10,46,0,119,33
4447,Walthamstow Central,22,9,11,H,0,10,3,102,12,10,46,0,119,33
4448,Walthamstow Central,23,8,9,H,0,10,3,102,12,10,46,0,119,33
4449,Walthamstow Central,19,8,13,H,0,10,3,102,12,10,42,0,119,33
4450,Walthamstow Central,23,8,9,H,0,10,3,102,12,10,46,0,119,33
4451,Walthamstow Central,21,8,11,H,0,10,3,102,12,10,46,0,119,33
4452,Walthamstow Central,22,13,15,H,0,10,3,102,12,10,45,0,119,33
4453,Walthamstow Central,19,8,13,H,0,10,3,102,12,10,42,0,119,33
4454,Walthamstow Central,19,8,13,H,0,10,3,102,12,10,42,0,119,33
4455,Walthamstow Central,19,8,13,H,0,10,3,102,12,10,42,0,119,33
4456,Walthamstow Central,23,8,9,H,0,10,3,102,12,10,46,0,119,33
4457,Walthamstow Central,19,8,13,H,0,10,3,102,12,10,42,0,119,33
4458,Penge East,19,7,12,H,0,2,1,52,9,4,25,7,56,13
4459,Penge East,19,7,12,H,0,2,1,52,9,4,25,7,56,13
4460,Penge East,19,7,12,H,0,2,1,52,9,4,25,7,56,13
4461,Penge East,18,7,13,H,0,2,1,52,9,4,25,7,56,13
4462,Penge East,19,7,12,H,0,2,1,52,9,4,25,7,56,13
4463,Penge East,17,8,15,H,0,1,1,51,8,4,25,7,56,13
4464,Tooting Bec,22,8,10,H,0,6,0,69,7,4,23,7,63,16
4465,Tooting Bec,20,8,12,H,0,6,0,69,7,4,23,7,63,16
4466,Tooting Bec,23,8,9,H,0,6,0,69,7,4,23,7,63,16
4467,Tooting Bec,19,8,13,H,0,6,0,69,7,4,22,7,63,16
4468,Tooting Bec,19,8,13,H,0,6,0,69,7,4,22,7,63,16
4469,Tooting Bec,17,8,15,H,0,6,0,67,7,4,22,7,63,16
4470,Tooting Bec,20,8,12,H,0,6,0,69,7,4,23,7,63,16
4471,Tooting Bec,18,8,14,H,0,6,0,69,7,4,22,7,63,16
4472,Tooting Bec,18,8,14,H,0,6,0,69,7,4,22,7,63,16
4473,Tooting Bec,19,8,13,H,0,6,0,69,7,4,22,7,63,16
4474,Tooting Bec,18,8,14,H,0,6,0,69,7,4,22,7,63,16
4475,Tooting Bec,19,8,13,H,0,6,0,69,7,4,22,7,63,16
4476,Tooting Bec,18,8,14,H,0,6,0,69,7,4,22,7,63,16
4477,Tooting Bec,23,13,14,H,0,6,0,69,6,4,23,7,63,16
4478,Tooting Bec,20,8,12,H,0,6,0,69,7,4,23,7,63,16
4479,Tooting Bec,19,7,12,H,0,6,0,69,7,4,22,7,63,16
4480,Tooting Bec,19,8,13,H,0,6,0,69,7,4,22,7,63,16
4481,Tooting Bec,22,8,10,H,0,6,0,69,7,4,23,7,63,16
4482,Tooting Bec,18,8,14,H,0,6,0,69,7,4,22,7,63,16
4483,Tooting Bec,23,8,9,H,0,6,0,69,7,4,23,7,63,16
4484,Tooting Bec,22,7,9,H,0,6,0,69,7,4,23,7,63,16
4485,Tooting Bec,20,8,12,H,0,6,0,69,7,4,23,7,63,16
4486,Tooting Bec,21,8,11,H,0,6,0,69,7,4,23,7,63,16
4487,Tooting Bec,22,10,12,H,0,6,0,69,7,4,23,7,63,16
4488,Tooting Bec,20,7,11,H,0,6,0,69,7,4,23,7,63,16
4489,Willesden Green,17,8,15,H,0,1,1,55,10,6,18,11,41,15
4490,Willesden Green,20,8,12,H,0,1,1,57,10,6,19,11,41,15
4491,Willesden Green,20,8,12,H,0,1,1,57,10,6,19,11,41,15
4492,Willesden Green,21,9,12,H,0,1,1,57,10,6,19,11,41,15
4493,Willesden Green,23,9,10,H,0,1,1,57,10,6,19,11,41,15
4500,Willesden Green,22,11,13,H,0,1,1,57,10,6,19,11,41,15
4501,Willesden Green,18,8,14,H,0,1,1,57,10,6,18,11,41,15
4502,Willesden Green,23,9,10,H,0,1,1,57,10,6,19,11,41,15
4503,Willesden Green,22,11,13,H,0,1,1,57,10,6,19,11,41,15
4504,Willesden Green,21,9,12,H,0,1,1,57,10,6,19,11,41,15
4505,Willesden Green,18,8,14,H,0,1,1,57,10,6,18,11,41,15
4506,Willesden Green,18,8,14,H,0,1,1,57,10,6,18,11,41,15
4507,Willesden Green,23,8,9,H,0,1,1,57,10,6,19,11,41,15
4508,Willesden Green,22,8,10,H,0,1,1,57,10,6,19,11,41,15
4509,Willesden Green,20,8,12,H,0,1,1,57,10,6,19,11,41,15
4510,Willesden Green,18,8,14,H,0,1,1,57,10,6,18,11,41,15
4511,Willesden Green,21,8,11,H,0,1,1,57,10,6,19,11,41,15
4512,Willesden Green,20,8,12,H,0,1,1,57,10,6,19,11,41,15
4513,Willesden Green,17,8,15,H,0,1,1,55,10,6,18,11,41,15
4514,Willesden Green,20,8,12,H,0,1,1,57,10,6,19,11,41,15
4515,Willesden Green,19,8,13,H,0,1,1,57,10,6,18,11,41,15
4516,Willesden Green,20,8,12,H,0,1,1,57,10,6,19,11,41,15
4517,Kentish Town,19,8,13,H,0,11,9,118,27,9,89,15,99,34
4518,Kentish Town,19,8,13,H,0,11,9,118,27,9,89,15,99,34
4519,Kentish Town,20,8,12,H,0,11,9,118,27,9,91,15,100,34
4520,Kentish Town,20,8,12,H,0,11,9,118,27,9,91,15,100,34
4521,Kentish Town,23,8,9,H,0,11,9,118,27,9,91,15,100,34
4522,Kentish Town,19,8,13,H,0,11,9,118,27,9,89,15,99,34
4523,Kentish Town,18,8,14,H,0,11,9,118,27,9,89,15,99,34
4524,Kentish Town,20,8,12,H,0,11,9,118,27,9,91,15,100,34
4525,Kentish Town,19,9,14,H,0,11,9,118,27,9,89,15,99,34
4526,Kentish Town,23,8,9,H,0,11,9,118,27,9,91,15,100,34
4527,Kentish Town,22,8,10,H,0,11,9,118,27,9,91,15,100,34
4528,Kentish Town,20,8,12,H,0,11,9,118,27,9,91,15,100,34
4529,Kentish Town,19,6,11,H,0,11,9,118,27,9,89,15,99,34
4530,Kentish Town,22,9,11,H,0,11,9,118,27,9,91,15,100,34
4531,Kentish Town,19,8,13,H,0,11,9,118,27,9,89,15,99,34
4532,Bow Road,18,9,15,H,0,7,4,24,10,8,30,31,25,31
4533,Bow Road,17,7,14,H,0,7,4,23,9,8,30,31,25,31
4534,Bow Road,19,7,12,H,0,7,4,24,10,8,30,31,25,31
4535,Bow Road,18,7,13,H,0,7,4,24,10,8,30,31,25,31
4536,Bow Road,21,8,11,H,0,7,4,24,10,8,30,31,25,31
4537,Bow Road,16,6,14,H,0,7,4,23,8,8,30,31,25,31
4538,Bow Road,16,7,15,H,0,7,4,23,8,8,30,31,25,31
4539,Bow Road,20,6,10,H,0,7,4,24,10,8,30,31,25,31
4540,Bow Road,18,9,15,H,0,7,4,24,10,8,30,31,25,31
4541,Bow Road,20,7,11,H,0,7,4,24,10,8,30,31,25,31
4542,Bow Road,16,7,15,H,0,7,4,23,8,8,30,31,25,31
4543,Bow Road,18,7,13,H,0,7,4,24,10,8,30,31,25,31
4544,Bow Road,23,7,8,H,0,7,4,24,10,8,30,31,25,31
4545,Bow Road,19,7,12,H,0,7,4,24,10,8,30,31,25,31
4546,Bow Road,17,7,14,H,0,7,4,23,9,8,30,31,25,31
4547,Bow Road,18,7,13,H,0,7,4,24,10,8,30,31,25,31
4548,Bow Road,23,7,8,H,0,7,4,24,10,8,30,31,25,31
4549,Bow Road,19,6,11,H,0,7,4,24,10,8,30,31,25,31
4550,Bow Road,19,6,11,H,0,7,4,24,10,8,30,31,25,31
4551,Bow Road,20,6,10,H,0,7,4,24,10,8,30,31,25,31
4552,Bow Road,23,6,7,H,0,7,4,24,10,8,30,31,25,31
4553,Bow Road,19,7,12,H,0,7,4,24,10,8,30,31,25,31
4554,Bow Road,19,7,12,H,0,7,4,24,10,8,30,31,25,31
4555,Bow Road,19,7,12,H,0,7,4,24,10,8,30,31,25,31
4556,Bow Road,21,7,10,H,0,7,4,24,10,8,30,31,25,31
4557,Bow Road,22,11,13,H,0,7,4,24,10,8,30,31,25,31
4558,Bow Road,18,7,13,H,0,7,4,24,10,8,30,31,25,31
4559,Bow Road,18,7,13,H,0,7,4,24,10,8,30,31,25,31
4560,Bow Road,17,7,14,H,0,7,4,23,9,8,30,31,25,31
4561,Bow Road,19,7,12,H,0,7,4,24,10,8,30,31,25,31
4562,Bow Road,18,8,14,H,0,7,4,24,10,8,30,31,25,31
4573,Canning Town,18,7,13,H,0,9,2,36,5,14,29,10,46,26
4574,Canning Town,19,7,12,H,0,9,2,36,5,14,29,10,46,26
4575,Canning Town,20,7,11,H,0,9,2,36,5,14,29,10,46,26
4576,Canning Town,18,6,12,H,0,9,2,36,5,14,29,10,46,26
